hhid,hh_d_ni_noasis,hh_d_esc_retardada,hh_d_logro_min,hh_d_destotalmax,hh_d_subocup_max,hh_d_10a17_ocup,hh_d_no_afil,hh_d_jubi_pens,hh_d_materialidad,hh_d_hacinamiento,hh_d_sin_basur,hh_d_sin_salud,hh_d_agua_mejor,hh_d_san_mejor,hh_d_combus,fex_2022,facpob,upm,nvivi,nhoga,dpto,area,pobrezai,pobnopoi,ing_tcm,tcm,estgeo
26926_037_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.7166,203.583,26926,37,1,Amambay,1,3,0,0,0,Amambay urbano
26926_042_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.53038,162.12152,26926,42,1,Amambay,1,3,0,0,0,Amambay urbano
26926_047_1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,51.22188,102.44376,26926,47,1,Amambay,1,3,0,0,0,Amambay urbano
26926_049_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.86059,257.16354,26926,49,1,Amambay,1,3,0,0,0,Amambay urbano
26926_050_1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,41.89076,209.4538,26926,50,1,Amambay,1,3,0,308877.511591962,1,Amambay urbano
26926_058_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41.91783,293.42481,26926,58,1,Amambay,1,3,0,0,0,Amambay urbano
26926_068_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.61356,95.22712,26926,68,1,Amambay,1,3,0,0,0,Amambay urbano
26926_069_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.599,75.19799999999999,26926,69,1,Amambay,1,3,0,0,0,Amambay urbano
26929_001_1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,30.79941,123.19764,26929,1,1,Amambay,6,3,0,0,0,Amambay rural
26929_003_1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,30.05730000000001,150.2865,26929,3,1,Amambay,6,2,1,0,0,Amambay rural
26929_009_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.34393,146.71965,26929,9,1,Amambay,6,2,1,0,0,Amambay rural
26929_013_1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,28.57394,85.72182000000002,26929,13,1,Amambay,6,3,0,0,0,Amambay rural
26929_020_1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19.55495,19.55495,26929,20,1,Amambay,6,3,0,0,0,Amambay rural
26929_023_1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,27.93837,111.75348,26929,23,1,Amambay,6,3,0,0,0,Amambay rural
26929_024_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.77661,98.32982999999997,26929,24,1,Amambay,6,3,0,0,0,Amambay rural
26929_025_1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.92508,74.77524,26929,25,1,Amambay,6,3,0,0,0,Amambay rural
26929_035_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.84655,139.23275,26929,35,1,Amambay,6,3,0,0,0,Amambay rural
26929_038_1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,21.5368,21.5368,26929,38,1,Amambay,6,3,0,0,0,Amambay rural
26929_039_1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,30.69877,245.59016,26929,39,1,Amambay,6,3,0,0,0,Amambay rural
26929_040_1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,32.60813,130.43252,26929,40,1,Amambay,6,3,0,0,0,Amambay rural
26936_006_1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,228.9651,457.9302,26936,6,1,Amambay,6,3,0,0,0,Amambay rural
26936_007_1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,217.9929,653.9787,26936,7,1,Amambay,6,2,1,0,0,Amambay rural
26936_021_1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,263.6167,527.2334,26936,21,1,Amambay,6,3,0,0,0,Amambay rural
26936_026_1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,194.5357,583.6070999999999,26936,26,1,Amambay,6,3,0,223254.4608223439,1,Amambay rural
26936_033_1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,222.9984,1560.9888,26936,33,1,Amambay,6,2,1,0,0,Amambay rural
26936_038_1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,242.3727,1454.2362,26936,38,1,Amambay,6,3,0,309579.5190069836,1,Amambay rural
26936_041_1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,247.3984,1484.3904,26936,41,1,Amambay,6,2,1,0,0,Amambay rural
26936_042_1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,230.4345,1152.1725,26936,42,1,Amambay,6,3,0,0,0,Amambay rural
26936_052_1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,216.8316,1300.9896,26936,52,1,Amambay,6,3,0,248060.5120248266,1,Amambay rural
26943_030_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,64.9062,324.531,26943,30,1,Amambay,6,3,0,0,0,Amambay rural
26943_039_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.6443,111.2886,26943,39,1,Amambay,6,3,0,0,0,Amambay rural
26943_045_1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,67.65119,202.95357,26943,45,1,Amambay,6,3,0,0,0,Amambay rural
26943_046_1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59.17791,59.17791,26943,46,1,Amambay,6,3,0,0,0,Amambay rural
26943_050_1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55.07847,220.31388,26943,50,1,Amambay,6,3,0,0,0,Amambay rural
26943_067_1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,52.6955,210.782,26943,67,1,Amambay,6,2,1,0,0,Amambay rural
26950_001_1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,29.29465,58.5893,26950,1,1,Amambay,6,3,0,0,0,Amambay rural
26950_002_1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,29.54528,147.7264,26950,2,1,Amambay,6,3,0,0,0,Amambay rural
26950_010_1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,32.78877,196.73262,26950,10,1,Amambay,6,3,0,297672.6144297919,1,Amambay rural
26950_014_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,29.51156,147.5578,26950,14,1,Amambay,6,2,1,0,0,Amambay rural
26950_017_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,29.96656,119.86624,26950,17,1,Amambay,6,2,1,0,0,Amambay rural
26950_022_1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,32.5023,65.0046,26950,22,1,Amambay,6,3,0,0,0,Amambay rural
26950_027_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,26.45629,52.91258,26950,27,1,Amambay,6,3,0,0,0,Amambay rural
26950_033_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27.91795,27.91795,26950,33,1,Amambay,6,3,0,0,0,Amambay rural
26950_041_1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,25.44018,25.44018,26950,41,1,Amambay,6,3,0,0,0,Amambay rural
26950_044_1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,28.22905,28.22905,26950,44,1,Amambay,6,3,0,0,0,Amambay rural
26958_007_1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,33.53065,167.65325,26958,7,1,Amambay,6,3,0,130101.7214397493,1,Amambay rural
26958_010_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27.07822,54.15644,26958,10,1,Amambay,6,3,0,0,0,Amambay rural
26958_011_1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,34.25941,137.03764,26958,11,1,Amambay,6,2,1,0,0,Amambay rural
26958_012_1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,30.84146,123.36584,26958,12,1,Amambay,6,1,1,0,0,Amambay rural
26958_019_1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,28.53284,57.06568,26958,19,1,Amambay,6,3,0,0,0,Amambay rural
26958_020_1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,27.21307,54.42614,26958,20,1,Amambay,6,3,0,0,0,Amambay rural
26958_026_1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,35.71476,178.5738,26958,26,1,Amambay,6,1,1,0,0,Amambay rural
26958_028_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,32.75955,65.51909999999999,26958,28,1,Amambay,6,3,0,0,0,Amambay rural
26958_032_1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,35.71043,142.84172,26958,32,1,Amambay,6,2,1,0,0,Amambay rural
26966_004_1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,31.68368,158.4184,26966,4,1,Amambay,6,2,1,0,0,Amambay rural
26966_010_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,29.26217,234.09736,26966,10,1,Amambay,6,3,0,0,0,Amambay rural
26966_011_1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,30.73633,122.94532,26966,11,1,Amambay,6,3,0,129594.6999220577,1,Amambay rural
26966_013_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,28.26844,84.80531999999999,26966,13,1,Amambay,6,3,0,0,0,Amambay rural
26966_020_1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,28.08531,112.34124,26966,20,1,Amambay,6,2,1,174454.4037412315,1,Amambay rural
26966_021_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,35.95974,107.87922,26966,21,1,Amambay,6,3,0,0,0,Amambay rural
26966_022_1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,30.04674,90.14022,26966,22,1,Amambay,6,2,1,129594.6999220576,1,Amambay rural
26966_023_1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,27.03564,27.03564,26966,23,1,Amambay,6,2,1,0,0,Amambay rural
26966_028_1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24.12167,24.12167,26966,28,1,Amambay,6,3,0,0,0,Amambay rural
26966_032_1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,30.61586,183.69516,26966,32,1,Amambay,6,1,1,0,0,Amambay rural
26966_033_1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,24.13829,24.13829,26966,33,1,Amambay,6,3,0,0,0,Amambay rural
26966_038_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30.72431,122.89724,26966,38,1,Amambay,6,3,0,0,0,Amambay rural
26974_001_1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,31.20443,124.81772,26974,1,1,Amambay,6,3,0,224298.519095869,1,Amambay rural
26974_003_1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,33.27229,66.54458,26974,3,1,Amambay,6,3,0,0,0,Amambay rural
26974_005_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.92075,26.92075,26974,5,1,Amambay,6,3,0,0,0,Amambay rural
26974_010_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,30.90509,123.62036,26974,10,1,Amambay,6,2,1,0,0,Amambay rural
26974_011_1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,26.47919,26.47919,26974,11,1,Amambay,6,3,0,0,0,Amambay rural
26974_019_1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,22.27186,66.81558,26974,19,1,Amambay,6,3,0,0,0,Amambay rural
26974_028_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23.18121,46.36242,26974,28,1,Amambay,6,3,0,0,0,Amambay rural
26974_030_1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,30.68404,92.05212,26974,30,1,Amambay,6,2,1,0,0,Amambay rural
26974_035_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,27.10703,135.53515,26974,35,1,Amambay,6,3,0,0,0,Amambay rural
26974_039_1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,24.18399,48.36798,26974,39,1,Amambay,6,3,0,0,0,Amambay rural
26982_003_1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,48.12533,144.37599,26982,3,1,Amambay,6,3,0,0,0,Amambay rural
26982_016_1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,57.27534,171.82602,26982,16,1,Amambay,6,3,0,0,0,Amambay rural
26982_018_1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,51.72228999999999,310.33374,26982,18,1,Amambay,6,3,0,0,0,Amambay rural
26982_026_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,44.92307,89.84614000000001,26982,26,1,Amambay,6,1,1,0,0,Amambay rural
26982_027_1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,43.08424,43.08424,26982,27,1,Amambay,6,3,0,0,0,Amambay rural
26982_030_1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,47.8571,334.9997,26982,30,1,Amambay,6,3,0,0,0,Amambay rural
26982_032_1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,42.78753,128.36259,26982,32,1,Amambay,6,3,0,0,0,Amambay rural
26982_038_1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,53.45343,213.81372,26982,38,1,Amambay,6,2,1,0,0,Amambay rural
26982_041_1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,45.04873,225.24365,26982,41,1,Amambay,6,2,1,210328.8958496466,1,Amambay rural
26982_045_1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,39.48962,78.97924,26982,45,1,Amambay,6,2,1,0,0,Amambay rural
26982_049_1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,48.78045,97.5609,26982,49,1,Amambay,6,3,0,0,0,Amambay rural
26982_052_1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,45.17909,135.53727,26982,52,1,Amambay,6,2,1,130203.6021926384,1,Amambay rural
26991_004_1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,30.52337,152.61685,26991,4,1,Amambay,6,3,0,0,0,Amambay rural
26991_010_1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,35.45559,106.36677,26991,10,1,Amambay,6,3,0,0,0,Amambay rural
26991_021_1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,37.62755,188.13775,26991,21,1,Amambay,6,3,0,0,0,Amambay rural
26991_022_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,33.35554,100.06662,26991,22,1,Amambay,6,2,1,0,0,Amambay rural
26991_026_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,30.71526,122.86104,26991,26,1,Amambay,6,3,0,0,0,Amambay rural
26991_028_1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,32.80532,131.22128,26991,28,1,Amambay,6,3,0,160121.3405238824,1,Amambay rural
26991_031_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,31.03348,31.03348,26991,31,1,Amambay,6,3,0,0,0,Amambay rural
26991_034_1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,32.324,129.296,26991,34,1,Amambay,6,1,1,0,0,Amambay rural
26991_044_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,34.73971,104.21913,26991,44,1,Amambay,6,3,0,0,0,Amambay rural
26991_047_1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,35.51848,177.5924,26991,47,1,Amambay,6,1,1,206926.0400616327,1,Amambay rural
26999_004_1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,324.2636,648.5272,26999,4,1,Amambay,6,3,0,0,0,Amambay rural
26999_012_1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,235.9969,1651.9783,26999,12,1,Amambay,6,3,0,0,0,Amambay rural
26999_014_1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,245.9313,491.8626,26999,14,1,Amambay,6,3,0,0,0,Amambay rural
26999_016_1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,224.6701,449.3402,26999,16,1,Amambay,6,3,0,0,0,Amambay rural
26999_019_1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,254.292,762.8759999999999,26999,19,1,Amambay,6,3,0,0,0,Amambay rural
26999_023_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,237.532,950.128,26999,23,1,Amambay,6,3,0,0,0,Amambay rural
26999_025_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,245.9313,491.8626,26999,25,1,Amambay,6,3,0,0,0,Amambay rural
26999_033_1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,241.2936,965.1744,26999,33,1,Amambay,6,2,1,0,0,Amambay rural
26999_044_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,269.2421,538.4842,26999,44,1,Amambay,6,3,0,0,0,Amambay rural
26999_046_1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,270.0586,1080.2344,26999,46,1,Amambay,6,3,0,0,0,Amambay rural
26999_053_1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,265.4409,1327.2045,26999,53,1,Amambay,6,2,1,0,0,Amambay rural
27005_003_1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,78.44094,313.76376,27005,3,1,Amambay,6,1,1,0,0,Amambay rural
27005_005_1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,77.98711,233.96133,27005,5,1,Amambay,6,3,0,0,0,Amambay rural
27005_011_1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,86.67762999999999,346.71052,27005,11,1,Amambay,6,3,0,0,0,Amambay rural
27005_029_1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,73.77544,368.8772,27005,29,1,Amambay,6,3,0,160616.3060278202,1,Amambay rural
27005_035_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,65.96279,329.81395,27005,35,1,Amambay,6,3,0,0,0,Amambay rural
27005_043_1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,73.61811,294.47244,27005,43,1,Amambay,6,1,1,210036.7078825342,1,Amambay rural
27005_048_1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,65.26281,195.78843,27005,48,1,Amambay,6,1,1,247102.0092735697,1,Amambay rural
27005_050_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67.31434,67.31434,27005,50,1,Amambay,6,3,0,0,0,Amambay rural
27005_052_1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,74.66182999999999,223.9854899999999,27005,52,1,Amambay,6,3,0,0,0,Amambay rural
27005_057_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,74.38195,371.90975,27005,57,1,Amambay,6,3,0,0,0,Amambay rural
27005_081_1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,80.65558,322.62232,27005,81,1,Amambay,6,3,0,0,0,Amambay rural
27005_084_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,78.69703,236.09109,27005,84,1,Amambay,6,3,0,0,0,Amambay rural
27014_002_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,41.6295,83.259,27014,2,1,Amambay,6,3,0,0,0,Amambay rural
27014_005_1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,39.25888,157.03552,27014,5,1,Amambay,6,3,0,0,0,Amambay rural
27014_008_1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,51.16397,255.81985,27014,8,1,Amambay,6,3,0,0,0,Amambay rural
27014_009_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.59124,103.77372,27014,9,1,Amambay,6,3,0,0,0,Amambay rural
27014_025_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.8225,77.645,27014,25,1,Amambay,6,3,0,0,0,Amambay rural
27014_032_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35.33886,70.67771999999999,27014,32,1,Amambay,6,3,0,0,0,Amambay rural
27014_035_1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,49.03191,147.09573,27014,35,1,Amambay,6,2,1,0,0,Amambay rural
27014_048_1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,42.47962999999999,254.87778,27014,48,1,Amambay,6,3,0,175824.8232521594,1,Amambay rural
27014_050_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.61578,203.0789,27014,50,1,Amambay,6,3,0,0,0,Amambay rural
27014_051_1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,43.91562,263.49372,27014,51,1,Amambay,6,3,0,0,0,Amambay rural
27014_053_1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,42.64071,213.20355,27014,53,1,Amambay,6,3,0,0,0,Amambay rural
27014_054_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.18155,195.90775,27014,54,1,Amambay,6,3,0,0,0,Amambay rural
27022_002_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,45.88529,91.77058,27022,2,1,Amambay,6,3,0,0,0,Amambay rural
27022_007_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.77404,268.8702,27022,7,1,Amambay,6,3,0,0,0,Amambay rural
27022_010_1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,51.17479,255.87395,27022,10,1,Amambay,6,3,0,0,0,Amambay rural
27022_011_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48.18879,96.37757999999999,27022,11,1,Amambay,6,3,0,0,0,Amambay rural
27022_014_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.24328,156.72984,27022,14,1,Amambay,6,3,0,0,0,Amambay rural
27022_020_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.87965,93.7593,27022,20,1,Amambay,6,3,0,0,0,Amambay rural
27022_022_1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,50.6811,202.7244,27022,22,1,Amambay,6,3,0,0,0,Amambay rural
27022_039_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43.47149,217.35745,27022,39,1,Amambay,6,3,0,0,0,Amambay rural
27022_045_1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,41.54902,124.64706,27022,45,1,Amambay,6,3,0,0,0,Amambay rural
27022_064_1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,55.92045000000001,447.3636000000001,27022,64,1,Amambay,6,3,0,0,0,Amambay rural
27029_015_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,93.19646,279.58938,27029,15,1,Amambay,6,3,0,0,0,Amambay rural
27029_016_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,104.989,524.9450000000001,27029,16,1,Amambay,6,2,1,0,0,Amambay rural
27029_023_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.60642,173.21284,27029,23,1,Amambay,6,3,0,0,0,Amambay rural
27029_031_1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,124.4963,373.4889,27029,31,1,Amambay,6,3,0,0,0,Amambay rural
27029_048_1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,98.54478,492.7239000000001,27029,48,1,Amambay,6,3,0,0,0,Amambay rural
27029_050_1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,84.92937000000001,254.78811,27029,50,1,Amambay,6,2,1,0,0,Amambay rural
27029_051_1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,103.466,517.3299999999999,27029,51,1,Amambay,6,1,1,0,0,Amambay rural
27029_053_1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,91.59117999999999,91.59117999999999,27029,53,1,Amambay,6,3,0,0,0,Amambay rural
27038_003_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,41.48006,165.92024,27038,3,1,Amambay,6,3,0,0,0,Amambay rural
27038_010_1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,46.63458,233.1729,27038,10,1,Amambay,6,2,1,0,0,Amambay rural
27038_012_1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,46.27916,138.83748,27038,12,1,Amambay,6,3,0,0,0,Amambay rural
27038_015_1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,36.37237,72.74473999999999,27038,15,1,Amambay,6,3,0,0,0,Amambay rural
27038_016_1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,45.42516,227.1258,27038,16,1,Amambay,6,2,1,0,0,Amambay rural
27038_021_1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,41.57062,41.57062,27038,21,1,Amambay,6,3,0,0,0,Amambay rural
27038_046_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,47.0667,94.13339999999999,27038,46,1,Amambay,6,3,0,0,0,Amambay rural
27048_002_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.84558,224.2278999999999,27048,2,1,Amambay,1,3,0,0,0,Amambay urbano
27048_018_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.79429,41.79429,27048,18,1,Amambay,1,3,0,0,0,Amambay urbano
27048_029_1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,48.72638,194.90552,27048,29,1,Amambay,1,3,0,0,0,Amambay urbano
27048_030_1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,48.3893,241.9465,27048,30,1,Amambay,1,3,0,0,0,Amambay urbano
27048_032_1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,52.04898,208.19592,27048,32,1,Amambay,1,3,0,0,0,Amambay urbano
27048_046_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42.97724,42.97724,27048,46,1,Amambay,1,3,0,0,0,Amambay urbano
27048_047_1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,42.90408,214.5204,27048,47,1,Amambay,1,3,0,0,0,Amambay urbano
27048_053_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.48669,136.46007,27048,53,1,Amambay,1,3,0,0,0,Amambay urbano
27048_054_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.79924,191.19696,27048,54,1,Amambay,1,3,0,0,0,Amambay urbano
27048_060_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.11748,250.5874,27048,60,1,Amambay,1,2,1,0,0,Amambay urbano
27048_062_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.82212,103.64424,27048,62,1,Amambay,1,2,1,0,0,Amambay urbano
27056_002_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,41.30207,123.90621,27056,2,1,Amambay,1,3,0,0,0,Amambay urbano
27056_004_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.22524,148.90096,27056,4,1,Amambay,1,3,0,0,0,Amambay urbano
27056_012_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.60576,127.81728,27056,12,1,Amambay,1,3,0,0,0,Amambay urbano
27056_013_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.8306,79.66119999999999,27056,13,1,Amambay,1,3,0,0,0,Amambay urbano
27056_029_1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,38.98749,194.93745,27056,29,1,Amambay,1,3,0,0,0,Amambay urbano
27056_036_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.25755,265.5453,27056,36,1,Amambay,1,3,0,0,0,Amambay urbano
27056_037_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,48.07642,240.3821,27056,37,1,Amambay,1,2,1,130203.6021926384,1,Amambay urbano
27056_042_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.77075,35.77075,27056,42,1,Amambay,1,3,0,0,0,Amambay urbano
27056_043_1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,38.94118,155.76472,27056,43,1,Amambay,1,3,0,0,0,Amambay urbano
